"vehicle_type","towing_and_articulation","vehicle_manoeuvre","vehicle_location.restricted_lane","junction_location","skidding_and_overturning","hit_object_in_carriageway","vehicle_leaving_carriageway","hit_object_off_carriageway","X1st_point_of_impact","was_vehicle_left_hand_drive.","journey_purpose_of_driver","sex_of_driver","age_of_driver","age_band_of_driver","engine_capacity_.cc.","propulsion_code","age_of_vehicle","driver_home_area_type","number_of_vehicles","day_of_week","time","X1st_road_class","road_type","speed_limit","junction_detail","junction_control","X2nd_road_class","pedestrian_crossing.human_control","pedestrian_crossing.physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","pedestrian_location","pedestrian_movement","fatal"
9,0,18,0,8,0,0,0,0,1,1,1,1,49,8,1995,2,8,1,2,4,"09:35:00",6,6,30,6,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,4,0,0,0,0,0,0,1,1,6,2,27,6,1364,1,6,1,3,2,"17:02:00",3,2,40,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,4,0,0,0,0,0,0,2,1,6,2,45,7,1199,1,15,1,3,2,"17:02:00",3,2,40,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,4,0,0,0,0,0,0,2,1,6,2,33,6,1560,2,4,1,3,2,"17:02:00",3,2,40,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,10,1,1,6,1,22,5,2179,2,7,NA,2,1,"01:06:00",6,6,30,3,4,6,0,0,4,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,4,1,1,1,31,6,1998,6,15,NA,2,1,"01:06:00",6,6,30,3,4,6,0,0,4,1,1,0,0,1,"0","0",0
9,0,18,0,2,0,0,0,0,0,1,6,2,45,7,1596,1,13,1,1,6,"14:15:00",5,6,30,3,4,6,0,4,1,1,1,0,0,1,"2","3",0
9,0,9,0,2,0,0,0,0,3,1,6,2,30,6,998,1,13,1,1,4,"17:30:00",5,2,30,6,2,5,0,5,1,1,1,0,0,1,"3","3",0
9,0,9,0,6,0,0,0,0,1,1,2,1,35,6,1968,2,7,1,3,6,"17:20:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
11,0,18,0,8,0,0,0,0,1,1,1,1,23,5,6700,2,3,1,3,6,"17:20:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,2,0,1,0,0,0,0,3,1,6,1,32,6,2993,2,8,1,3,6,"17:20:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,1,1,6,2,35,6,1900,2,16,1,2,7,"14:40:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,4,0,0,0,0,0,0,2,1,6,2,38,7,1797,8,NA,1,2,7,"14:40:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,4,0,0,0,0,0,0,2,1,6,2,25,5,1242,1,3,1,2,5,"17:45:00",6,6,20,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,1,1,6,2,39,7,998,1,15,1,2,5,"17:45:00",6,6,20,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,0,0,0,0,0,1,1,6,2,39,7,998,1,15,1,2,5,"17:45:00",6,6,20,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,5,0,1,0,0,0,0,1,1,6,3,30,6,1997,2,1,NA,2,2,"22:45:00",6,6,30,3,4,6,0,0,4,2,2,0,0,1,"NA","NA",0
9,0,2,0,1,0,0,0,0,2,1,6,1,21,5,NA,NA,NA,1,2,2,"22:45:00",6,6,30,3,4,6,0,0,4,2,2,0,0,1,"0","0",0
9,0,2,0,1,0,0,0,0,2,1,6,1,21,5,NA,NA,NA,1,2,2,"22:45:00",6,6,30,3,4,6,0,0,4,2,2,0,0,1,"0","0",0
9,0,2,0,1,0,0,0,0,2,1,6,1,21,5,NA,NA,NA,1,2,2,"22:45:00",6,6,30,3,4,6,0,0,4,2,2,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,4,1,6,2,30,6,1598,1,10,NA,2,3,"08:20:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,1,1,6,1,14,3,NA,NA,NA,NA,2,3,"08:20:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,4,0,1,0,0,0,0,0,1,6,1,35,6,1995,2,11,NA,1,5,"15:10:00",5,6,30,6,2,4,0,0,1,1,1,0,0,1,"0","0",0
9,0,7,0,8,0,0,0,0,3,1,6,1,21,5,1896,2,12,1,2,5,"12:11:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
5,0,18,0,8,0,0,0,0,1,1,6,1,50,8,592,1,24,3,2,5,"12:11:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
8,0,3,0,1,1,0,0,0,1,1,6,1,22,5,1896,2,8,1,2,4,"18:36:00",3,3,40,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
8,0,3,0,1,1,0,0,0,1,1,6,1,22,5,1896,2,8,1,2,4,"18:36:00",3,3,40,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,3,0,1,0,0,0,0,2,1,6,2,24,5,1498,1,5,1,2,4,"18:36:00",3,3,40,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,0,0,0,5,4,1,1,2,1,22,5,1398,1,2,NA,1,6,"14:35:00",3,3,40,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,0,0,7,0,0,1,1,6,2,67,10,998,1,NA,1,2,3,"12:25:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,0,0,0,0,0,3,1,1,1,22,5,NA,NA,NA,1,2,3,"12:25:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,2,0,0,0,0,1,1,6,1,29,6,1197,1,NA,1,1,2,"15:30:00",5,6,30,6,4,5,0,0,1,1,1,0,0,1,"5","3",0
8,0,18,0,0,0,0,0,0,1,1,6,1,23,5,1797,8,3,NA,1,5,"18:10:00",6,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"10","1",0
19,0,18,0,1,0,0,0,0,1,1,1,1,30,6,5480,2,11,NA,2,5,"15:25:00",3,1,40,1,4,3,0,0,1,1,1,0,0,2,"NA","NA",0
9,0,3,0,1,0,0,0,0,2,1,2,2,42,7,1598,1,11,1,2,5,"15:25:00",3,1,40,1,4,3,0,0,1,1,1,0,0,2,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,82,11,1061,1,9,1,2,7,"13:57:00",5,1,30,2,4,6,0,1,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,1,29,6,1598,1,8,1,2,7,"13:57:00",5,1,30,2,4,6,0,1,1,1,1,0,0,1,"NA","NA",0
19,0,18,2,1,0,0,0,0,1,1,1,1,30,6,2151,2,11,NA,2,6,"20:30:00",6,6,30,6,4,6,0,0,4,1,1,0,2,1,"NA","NA",0
9,0,4,0,1,0,0,0,0,3,1,1,1,63,9,1598,2,1,1,2,6,"20:30:00",6,6,30,6,4,6,0,0,4,1,1,0,2,1,"0","0",0
9,0,4,0,1,0,0,0,0,3,1,1,1,63,9,1598,2,1,1,2,6,"20:30:00",6,6,30,6,4,6,0,0,4,1,1,0,2,1,"0","0",0
9,0,14,0,0,0,0,0,0,0,1,6,1,65,9,1910,2,8,1,2,1,"16:30:00",4,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,15,0,0,0,0,0,0,0,1,1,1,54,8,1998,2,6,1,2,1,"16:30:00",4,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,2,1,6,1,48,8,1587,1,12,1,2,1,"21:50:00",3,3,40,0,NA,NA,0,4,4,1,1,0,0,1,"0","0",0
9,0,15,0,0,0,0,0,0,1,1,6,1,21,5,1368,1,7,1,2,1,"21:50:00",3,3,40,0,NA,NA,0,4,4,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,1,10,1,1,6,1,34,6,1242,1,8,1,2,4,"09:12:00",4,6,30,3,4,5,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,1,0,3,1,6,1,30,6,NA,NA,NA,NA,2,4,"09:12:00",4,6,30,3,4,5,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,1,0,0,0,0,4,1,2,1,53,8,1598,1,12,NA,1,6,"14:40:00",5,6,30,3,4,6,0,4,1,1,1,0,0,1,"4","2",0
9,0,9,0,8,0,0,0,0,1,1,6,1,49,8,1968,2,NA,1,2,6,"10:36:00",3,6,30,6,2,3,0,0,1,1,1,0,0,1,"NA","NA",0
8,0,18,0,8,0,0,0,0,1,1,1,1,39,7,2148,2,5,1,2,6,"10:36:00",3,6,30,6,2,3,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,3,1,6,1,23,5,NA,NA,NA,1,2,2,"18:19:00",5,6,30,6,2,5,2,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,1,26,6,1598,2,2,1,2,2,"18:19:00",5,6,30,6,2,5,2,5,1,1,1,0,0,1,"NA","NA",0
5,0,18,0,8,2,0,0,0,1,1,6,1,26,6,998,1,14,1,2,3,"19:12:00",5,6,30,8,4,6,0,0,1,1,1,0,0,1,"0","0",0
19,0,9,0,6,0,0,0,0,3,1,6,1,36,7,1995,2,8,2,2,3,"19:12:00",5,6,30,8,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,1,1,6,1,58,9,1587,1,12,1,3,7,"11:38:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,2,1,6,1,43,7,1360,1,13,1,3,7,"11:38:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,0,0,0,0,0,2,1,6,1,43,7,1360,1,13,1,3,7,"11:38:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,0,0,0,0,0,2,1,6,2,34,6,1794,1,7,1,3,7,"11:38:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,2,0,4,0,0,4,1,6,1,30,6,1896,2,11,NA,2,5,"13:30:00",6,6,30,9,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,2,0,2,0,0,0,0,3,1,6,1,52,8,1794,1,14,1,2,5,"13:30:00",6,6,30,9,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,6,0,2,0,0,0,0,2,1,6,2,28,6,1242,1,9,1,2,3,"12:39:00",3,6,30,7,2,4,0,5,1,2,2,0,0,1,"0","0",0
9,0,18,0,2,0,0,0,0,1,1,6,1,59,9,1598,2,2,NA,2,3,"12:39:00",3,6,30,7,2,4,0,5,1,2,2,0,0,1,"NA","NA",0
9,0,9,0,5,0,0,7,0,0,1,2,1,32,6,1896,2,14,1,2,6,"12:30:00",6,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
1,0,18,4,1,0,0,0,0,3,1,2,1,45,7,NA,NA,NA,1,2,6,"12:30:00",6,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,2,49,8,1968,2,7,1,2,1,"16:55:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
5,0,18,0,8,5,0,0,0,1,1,6,1,49,8,998,1,2,1,2,1,"16:55:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,6,0,0,0,0,0,0,0,1,6,3,NA,NA,1229,1,3,NA,2,2,"18:25:00",3,3,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,1,0,0,1,2,1,46,8,1995,2,8,NA,2,2,"18:25:00",3,3,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,4,0,0,0,0,1,1,6,2,39,7,1339,1,11,1,2,5,"13:01:00",3,1,30,2,4,5,0,0,1,1,1,0,0,1,"NA","NA",0
90,0,9,0,8,0,0,0,0,4,1,6,1,32,6,NA,NA,NA,1,2,5,"13:01:00",3,1,30,2,4,5,0,0,1,1,1,0,0,1,"0","0",0
9,0,6,0,0,0,0,0,0,1,1,6,1,30,6,1995,1,12,3,2,4,"13:45:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,4,1,1,2,55,8,1360,1,11,1,2,4,"13:45:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
2,0,18,0,8,0,0,0,0,1,1,6,1,30,6,NA,NA,NA,NA,2,2,"18:45:00",3,6,30,6,2,5,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,3,1,6,2,43,7,2993,2,5,3,2,2,"18:45:00",3,6,30,6,2,5,0,0,4,1,1,0,0,1,"0","0",0
11,0,18,2,0,0,0,0,0,0,1,1,1,51,8,7300,2,4,NA,1,5,"11:02:00",3,6,30,0,NA,NA,0,0,1,1,1,0,6,1,"0","0",0
11,0,18,2,0,0,0,0,0,0,1,1,1,51,8,7300,2,4,NA,1,5,"11:02:00",3,6,30,0,NA,NA,0,0,1,1,1,0,6,1,"0","0",0
11,0,18,2,0,0,0,0,0,0,1,1,1,51,8,7300,2,4,NA,1,5,"11:02:00",3,6,30,0,NA,NA,0,0,1,1,1,0,6,1,"0","0",0
11,0,18,2,0,0,0,0,0,0,1,1,1,51,8,7300,2,4,NA,1,5,"11:02:00",3,6,30,0,NA,NA,0,0,1,1,1,0,6,1,"0","0",0
1,0,18,0,0,0,0,0,0,1,1,6,1,61,9,NA,NA,NA,3,1,3,"15:55:00",4,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"5","1",0
9,0,18,9,0,0,0,7,5,1,1,6,2,77,11,998,1,NA,1,1,4,"15:00:00",3,7,30,0,NA,NA,0,0,1,1,1,0,0,1,"6","9",0
9,0,5,0,8,0,0,0,0,0,1,1,1,41,7,1995,2,11,1,2,1,"20:00:00",6,6,30,3,4,6,0,0,4,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,1,0,0,0,3,1,1,1,20,4,NA,NA,NA,1,2,1,"20:00:00",6,6,30,3,4,6,0,0,4,1,1,0,0,1,"0","0",0
1,0,18,0,8,0,0,0,0,1,1,6,1,47,8,NA,NA,NA,1,2,4,"18:48:00",6,6,30,6,4,6,0,0,4,1,2,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,3,1,6,1,46,8,998,1,1,1,2,4,"18:48:00",6,6,30,6,4,6,0,0,4,1,2,0,0,1,"NA","NA",0
9,0,13,0,1,0,0,0,0,2,1,6,1,62,9,NA,NA,NA,1,1,1,"15:55:00",3,3,30,7,4,6,0,0,1,1,1,0,0,1,"8","3",0
9,0,13,0,1,0,0,0,0,2,1,6,1,62,9,NA,NA,NA,1,1,1,"15:55:00",3,3,30,7,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,59,9,2204,2,6,1,2,4,"23:25:00",3,6,40,6,2,4,0,5,4,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,59,9,2204,2,6,1,2,4,"23:25:00",3,6,40,6,2,4,0,5,4,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,4,1,6,1,55,8,1229,1,4,1,2,4,"23:25:00",3,6,40,6,2,4,0,5,4,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,3,1,1,2,21,5,1149,1,10,1,2,2,"07:40:00",4,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,1,1,28,6,124,1,7,1,2,2,"07:40:00",4,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
5,0,14,0,0,0,0,0,0,1,1,2,1,48,8,893,1,20,1,2,1,"15:17:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",1
9,0,6,0,0,0,0,0,0,3,1,6,1,54,8,1998,1,8,1,2,1,"15:17:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",1
9,0,3,0,0,0,0,0,0,1,1,1,1,33,6,1995,2,9,1,2,2,"15:50:00",3,6,30,0,NA,NA,1,4,1,1,1,0,0,1,"NA","NA",0
4,0,3,0,0,0,0,0,0,1,1,1,1,23,5,125,1,NA,1,2,2,"15:50:00",3,6,30,0,NA,NA,1,4,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,4,1,6,1,85,11,2497,2,17,NA,2,1,"09:45:00",3,6,30,6,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
5,0,18,0,8,0,0,0,0,1,1,6,1,57,9,647,1,13,1,2,1,"09:45:00",3,6,30,6,4,6,0,0,1,1,1,0,0,1,"0","0",0
5,0,18,0,1,2,0,0,0,1,1,6,1,21,5,599,1,5,NA,3,5,"17:35:00",3,3,30,3,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,4,0,1,0,0,0,0,2,1,6,1,21,5,999,1,15,1,3,5,"17:35:00",3,3,30,3,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,5,0,2,0,0,0,0,1,1,6,2,52,8,1242,1,9,3,3,5,"17:35:00",3,3,30,3,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,3,1,6,2,35,6,1149,1,8,1,2,1,"20:50:00",4,6,30,0,NA,NA,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,3,1,6,2,56,9,1397,1,13,1,2,1,"20:50:00",4,6,30,0,NA,NA,0,0,4,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,1,25,5,1598,1,3,NA,2,5,"21:32:00",4,6,30,3,2,5,0,5,4,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,1,51,8,1596,1,1,1,2,5,"21:32:00",4,6,30,3,2,5,0,5,4,1,1,0,0,1,"0","0",0
90,0,18,0,8,0,0,0,0,1,1,6,1,24,5,NA,NA,NA,1,2,2,"19:55:00",6,6,20,3,4,6,0,0,4,1,1,0,0,1,"0","0",0
8,0,9,0,8,0,0,0,0,3,1,1,1,31,6,1896,2,9,1,2,2,"19:55:00",6,6,20,3,4,6,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,18,0,6,0,0,0,0,1,1,6,1,30,6,1997,2,12,NA,2,2,"16:10:00",3,3,30,6,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,1,1,6,1,69,10,2993,2,1,3,2,2,"16:10:00",3,3,30,6,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,1,0,0,0,0,3,1,6,2,42,7,1984,1,15,1,1,2,"15:25:00",6,6,30,6,4,6,0,0,1,1,1,0,0,1,"5","3",0
9,0,18,0,0,2,0,1,4,1,1,6,1,20,4,1229,1,10,2,1,5,"23:36:00",3,6,60,0,NA,NA,0,0,6,1,1,0,0,2,"0","0",0
9,0,18,0,0,2,0,1,4,1,1,6,1,20,4,1229,1,10,2,1,5,"23:36:00",3,6,60,0,NA,NA,0,0,6,1,1,0,0,2,"0","0",0
9,0,18,0,0,2,0,1,4,1,1,6,1,20,4,1229,1,10,2,1,5,"23:36:00",3,6,60,0,NA,NA,0,0,6,1,1,0,0,2,"0","0",0
9,0,18,0,0,2,0,1,4,1,1,6,1,20,4,1229,1,10,2,1,5,"23:36:00",3,6,60,0,NA,NA,0,0,6,1,1,0,0,2,"0","0",0
9,0,18,0,2,0,0,0,0,1,1,6,1,84,11,998,1,12,1,3,2,"20:00:00",3,6,30,3,4,6,0,0,5,1,1,0,0,1,"NA","NA",0
9,0,18,0,1,0,0,0,0,3,1,6,2,46,8,1149,1,5,1,3,2,"20:00:00",3,6,30,3,4,6,0,0,5,1,1,0,0,1,"0","0",0
9,0,18,0,1,0,0,0,0,1,1,6,1,37,7,998,1,14,1,3,2,"20:00:00",3,6,30,3,4,6,0,0,5,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,1,1,6,1,25,5,1968,2,8,1,2,6,"17:54:00",3,3,30,6,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,1,1,6,1,46,8,1598,1,15,1,2,6,"17:54:00",3,3,30,6,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,9,4,0,0,7,0,3,1,6,2,41,7,1796,1,1,1,1,2,"18:04:00",6,6,30,6,4,6,0,0,1,1,1,0,0,1,"6","9",0
9,0,4,0,0,0,0,0,0,1,1,6,1,30,6,1598,1,5,NA,1,6,"17:00:00",4,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"5","1",0
9,0,11,0,8,0,0,0,0,4,1,6,3,NA,NA,NA,NA,NA,NA,2,7,"01:15:00",3,6,40,6,4,5,0,8,4,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,3,1,6,2,23,5,1598,2,NA,1,2,7,"01:15:00",3,6,40,6,4,5,0,8,4,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,3,1,6,2,23,5,1598,2,NA,1,2,7,"01:15:00",3,6,40,6,4,5,0,8,4,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,3,1,6,2,23,5,1598,2,NA,1,2,7,"01:15:00",3,6,40,6,4,5,0,8,4,1,1,0,0,1,"0","0",0
9,0,18,0,1,0,0,0,0,1,1,6,2,37,7,1348,1,7,1,2,4,"18:30:00",5,1,40,1,4,3,0,0,4,2,2,0,0,1,"0","0",0
9,0,3,0,4,0,0,0,0,2,1,6,2,34,6,NA,NA,NA,1,2,4,"18:30:00",5,1,40,1,4,3,0,0,4,2,2,0,0,1,"NA","NA",0
3,0,14,0,8,0,0,0,0,1,1,2,1,24,5,124,1,8,NA,3,6,"15:52:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,2,1,53,8,1995,1,10,1,3,6,"15:52:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,0,1,2,1,30,6,1598,1,11,NA,3,6,"15:52:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,5,0,6,0,0,7,10,1,1,6,1,23,5,124,1,11,NA,1,3,"12:33:00",6,6,30,8,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,2,2,18,4,1229,1,6,1,2,2,"08:59:00",3,3,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,2,2,58,9,1587,1,13,1,2,2,"08:59:00",3,3,30,6,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,1,1,6,1,47,8,999,1,17,1,1,7,"17:25:00",3,6,30,0,NA,NA,0,0,1,1,2,0,0,1,"5","1",0
9,0,18,0,0,2,0,1,10,4,1,6,1,21,5,998,1,NA,1,1,1,"00:53:00",5,6,30,0,NA,NA,0,0,4,1,1,0,0,1,"0","0",0
9,0,18,0,0,2,0,1,10,4,1,6,1,21,5,998,1,NA,1,1,1,"00:53:00",5,6,30,0,NA,NA,0,0,4,1,1,0,0,1,"0","0",0
9,0,18,0,0,2,0,1,10,4,1,6,1,21,5,998,1,NA,1,1,1,"00:53:00",5,6,30,0,NA,NA,0,0,4,1,1,0,0,1,"0","0",0
9,0,18,0,1,0,0,0,0,1,1,6,1,49,8,1497,1,13,1,1,4,"15:20:00",3,3,30,6,2,5,2,5,1,1,1,0,0,1,"1","3",0
9,0,18,0,8,1,0,0,0,1,1,6,1,19,4,1199,1,13,1,2,7,"18:23:00",3,3,30,3,4,6,0,0,4,2,2,0,0,1,"NA","NA",0
9,0,10,0,8,0,0,0,0,0,1,6,1,26,6,1229,1,10,1,2,7,"18:23:00",3,3,30,3,4,6,0,0,4,2,2,0,0,1,"0","0",0
19,0,18,9,0,0,0,7,0,3,1,1,1,40,7,1995,2,3,NA,1,6,"05:24:00",6,6,30,0,NA,NA,0,0,6,1,2,0,0,1,"6","9",0
9,0,18,0,1,0,0,0,0,1,1,2,2,30,6,2000,2,8,1,1,7,"12:15:00",6,6,20,6,4,6,0,0,1,1,1,0,0,1,"5","2",0
8,0,3,0,0,0,0,0,0,1,1,1,1,40,7,NA,NA,NA,1,1,6,"22:15:00",5,6,30,0,NA,NA,2,0,4,1,1,0,0,1,"8","5",0
5,0,18,0,1,0,0,0,0,4,1,2,1,44,7,1043,1,1,1,2,6,"06:35:00",3,6,30,6,2,5,0,5,4,2,2,0,0,1,"0","0",0
9,0,9,0,1,0,0,0,0,3,1,2,1,47,8,NA,NA,NA,1,2,6,"06:35:00",3,6,30,6,2,5,0,5,4,2,2,0,0,1,"NA","NA",0
3,0,18,0,0,0,0,0,0,1,1,6,1,20,4,124,1,2,1,1,5,"17:34:00",4,6,30,0,NA,NA,0,0,4,1,2,0,0,1,"0","0",0
3,0,18,0,0,0,0,0,0,1,1,6,1,20,4,124,1,2,1,1,5,"17:34:00",4,6,30,0,NA,NA,0,0,4,1,2,0,0,1,"5","2",0
9,0,18,0,2,2,10,1,10,4,1,6,2,26,6,1600,1,11,NA,1,6,"04:00:00",3,6,30,3,2,3,0,5,4,2,2,0,0,1,"0","0",0
9,0,18,0,2,2,10,1,10,4,1,6,2,26,6,1600,1,11,NA,1,6,"04:00:00",3,6,30,3,2,3,0,5,4,2,2,0,0,1,"0","0",0
9,0,18,0,2,2,10,1,10,4,1,6,2,26,6,1600,1,11,NA,1,6,"04:00:00",3,6,30,3,2,3,0,5,4,2,2,0,0,1,"0","0",0
9,0,18,0,2,2,10,1,10,4,1,6,2,26,6,1600,1,11,NA,1,6,"04:00:00",3,6,30,3,2,3,0,5,4,2,2,0,0,1,"0","0",0
9,0,18,0,1,0,0,0,0,4,1,6,2,31,6,1598,1,7,1,1,7,"15:50:00",3,6,30,3,4,6,0,4,1,1,1,0,0,1,"1","1",0
9,0,7,0,7,1,0,0,0,2,1,2,2,19,4,NA,NA,NA,1,1,6,"08:50:00",3,2,30,6,2,3,0,5,1,2,2,6,0,1,"6","9",0
9,0,5,0,6,0,0,0,0,3,1,6,1,25,5,1968,2,5,1,2,1,"00:25:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,1,1,1,1,46,8,NA,NA,NA,1,2,1,"00:25:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,1,1,46,8,NA,NA,NA,1,2,1,"00:25:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"0","0",0
9,0,12,0,0,0,0,1,10,3,1,6,1,27,6,1991,1,NA,1,2,1,"00:10:00",3,3,50,0,NA,NA,0,0,4,7,2,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,4,1,6,1,22,5,1198,1,6,1,2,1,"00:10:00",3,3,50,0,NA,NA,0,0,4,7,2,0,0,1,"0","0",0
9,0,18,0,1,0,0,0,0,1,1,6,3,NA,NA,1195,1,13,NA,2,7,"15:20:00",3,6,30,3,4,6,0,4,1,4,1,0,0,1,"NA","NA",0
